"latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","source","raw_row","easting_m","northing_m","month"
-1.5526,114.40509,367,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","h","2.0NRT",297.06,43.96,"D",NA,"nrt",127114,211257.538052937,9828213.3770115,"2026-08"
-1.55314,114.40171,350.75,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",293.71,22.67,"D",NA,"nrt",127116,210881.250853094,9828153.1661374,"2026-08"
-1.37192,114.26402,330.32,0.36,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",294.62,4.16,"D",NA,"nrt",127183,195524.232352078,9848187.17587506,"2026-08"
-1.3629,114.28638,334.26,0.36,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",292.59,2.93,"D",NA,"nrt",127185,198013.334347786,9849188.12568538,"2026-08"
-1.30761,114.39111,330.51,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",289.04,4.08,"D",NA,"nrt",127189,209670.041623192,9855318.6362727,"2026-08"
-1.33913,114.0625,330.63,0.35,0.57,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",292.26,2.65,"D",NA,"nrt",127197,173074.411574383,9851789.64291013,"2026-08"
-1.27544,114.33913,335.59,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",291.32,2.64,"D",NA,"nrt",127202,203877.58134946,9858872.18661433,"2026-08"
-1.2898,114.17807,329.17,0.36,0.57,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",292.58,3.51,"D",NA,"nrt",127205,185941.147036676,9857263.9098927,"2026-08"
-1.13546,114.4431,339.48,0.38,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",291.65,3.86,"D",NA,"nrt",127260,215441.513429395,9874371.50412719,"2026-08"
-1.12658,114.1203,333.34,0.36,0.57,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",291.96,2.23,"D",NA,"nrt",127268,179487.241325782,9875320.43573369,"2026-08"
-3.20657,114.21558,346.09,0.34,0.56,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",297.26,3.98,"D",NA,"nrt",127626,190523.728274066,9645153.07412807,"2026-08"
-3.19807,114.17039,340.15,0.33,0.56,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",298.2,3.3,"D",NA,"nrt",127627,185494.401559786,9646079.96991315,"2026-08"
-3.12225,114.46843,343.31,0.35,0.57,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",303.25,3.55,"D",NA,"nrt",127642,218623.368569668,9654555.39228306,"2026-08"
-3.12278,114.46525,343.7,0.35,0.57,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",301.39,3.55,"D",NA,"nrt",127643,218269.831470475,9654495.89994371,"2026-08"
-3.10692,114.49561,334.37,0.35,0.57,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",301.85,5.91,"D",NA,"nrt",127653,221642.252815821,9656258.72993257,"2026-08"
-2.79999,114.60352,334.17,0.36,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",298.15,2.48,"D",NA,"nrt",127925,233570.166032155,9690242.19711267,"2026-08"
-2.77755,114.60677,367,0.36,0.58,2026-08-25,"0635","SNPP","SNPP","h","2.0NRT",299.02,6.7,"D",NA,"nrt",128011,233926.649034578,9692725.45852981,"2026-08"
-2.777,114.61008,337.04,0.36,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",295.8,6.7,"D",NA,"nrt",128014,234294.737669626,9692787.04974159,"2026-08"
-2.77221,114.60592,367,0.36,0.58,2026-08-25,"0635","SNPP","SNPP","h","2.0NRT",296.8,6.7,"D",NA,"nrt",128015,233830.89727814,9693316.02801621,"2026-08"
-2.75821,114.62419,336.2,0.36,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",301.51,3.4,"D",NA,"nrt",128035,235860.191532575,9694868.9129261,"2026-08"
-2.72587,114.65324,356.6,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",300.53,6.87,"D",NA,"nrt",128046,239084.744865923,9698452.95618062,"2026-08"
-2.72869,114.65512,331.12,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",299.86,4.72,"D",NA,"nrt",128125,239294.490161435,9698141.40001866,"2026-08"
-2.72333,114.65429,337.76,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",298.61,4.72,"D",NA,"nrt",128133,239201.003244259,9698734.1724387,"2026-08"
-2.71215,114.58764,367,0.36,0.58,2026-08-25,"0635","SNPP","SNPP","h","2.0NRT",297.04,7.44,"D",NA,"nrt",128143,231783.971195796,9699956.38846687,"2026-08"
-2.68688,114.64169,338.12,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",298.62,3.02,"D",NA,"nrt",128153,237791.490537139,9702763.7702416,"2026-08"
-2.68743,114.63834,334.28,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",298.65,3.02,"D",NA,"nrt",128154,237418.927301998,9702702.20556124,"2026-08"
-2.65881,114.6785,349.37,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",297.96,7.62,"D",NA,"nrt",128167,241880.600896925,9705876.81500301,"2026-08"
-2.64789,114.6116,339.66,0.36,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",297.29,2.04,"D",NA,"nrt",128175,234435.632324821,9707070.68252748,"2026-08"
-2.58151,114.73077,330.85,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",298.02,4.14,"D",NA,"nrt",128291,247679.91065257,9714438.50152261,"2026-08"
-2.57666,114.72652,367,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","h","2.0NRT",298.89,8.48,"D",NA,"nrt",128356,247206.137875122,9714974.16189909,"2026-08"
-2.57611,114.72993,333.35,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",296.66,8.04,"D",NA,"nrt",128359,247585.39497642,9715035.67911459,"2026-08"
-2.62877,114.37247,333.81,0.35,0.57,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",299.03,2.39,"D",NA,"nrt",128362,207824.635094581,9709132.45306048,"2026-08"
-2.61088,114.41582,367,0.35,0.57,2026-08-25,"0635","SNPP","SNPP","h","2.0NRT",299.21,7.65,"D",NA,"nrt",128367,212644.279553572,9711121.96432265,"2026-08"
-2.60717,114.37238,367,0.35,0.57,2026-08-25,"0635","SNPP","SNPP","h","2.0NRT",302.71,13.27,"D",NA,"nrt",128372,207809.610201598,9711522.45027629,"2026-08"
-2.6019,114.37154,331.65,0.35,0.57,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",296.77,2.27,"D",NA,"nrt",128376,207714.920292439,9712105.3756091,"2026-08"
-2.50189,114.74268,331.03,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",296.16,3.17,"D",NA,"nrt",128387,248989.499836938,9723248.28969383,"2026-08"
-2.50361,114.73244,341.39,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",297.17,7.11,"D",NA,"nrt",128388,247850.561442162,9723056.06015797,"2026-08"
-2.50418,114.72903,339.96,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",296.48,3.64,"D",NA,"nrt",128389,247471.284445757,9722992.35043664,"2026-08"
-2.49533,114.74866,341.83,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",297.06,2.97,"D",NA,"nrt",128392,249653.566769248,9723975.08567262,"2026-08"
-2.49877,114.72819,342.06,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",296.25,2.98,"D",NA,"nrt",128393,247376.792296529,9723590.63919959,"2026-08"
-2.50227,114.73185,341.68,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",297.34,9.6,"D",NA,"nrt",128406,247784.663507037,9723204.17616793,"2026-08"
-2.50282,114.72844,343.91,0.37,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",296.82,6.93,"D",NA,"nrt",128407,247405.382106526,9723142.67898817,"2026-08"
-2.49412,114.74809,337.38,0.38,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",296.3,5.25,"D",NA,"nrt",128412,249589.921573326,9724108.82468237,"2026-08"
-2.47566,114.75924,330.75,0.38,0.58,2026-08-25,"0635","SNPP","SNPP","n","2.0NRT",295.31,2.86,"D",NA,"nrt",128416,250826.961812289,9726152.93141619,"2026-08"
-0.78098,113.9873,307.36,0.44,0.46,2026-08-25,"1737","SNPP","SNPP","n","2.0NRT",291.88,0.91,"N",NA,"nrt",128977,164637.29641896,9913557.92932057,"2026-08"
-0.78763,113.97403,303.66,0.44,0.46,2026-08-25,"1737","SNPP","SNPP","n","2.0NRT",291.59,0.77,"N",NA,"nrt",128980,163159.280958449,9912820.80730485,"2026-08"
-0.78827,113.97804,303.23,0.44,0.46,2026-08-25,"1737","SNPP","SNPP","n","2.0NRT",291.49,0.77,"N",NA,"nrt",128981,163606.129209235,9912750.29326684,"2026-08"
-0.84415,114.13847,309.27,0.43,0.46,2026-08-25,"1737","SNPP","SNPP","n","2.0NRT",291.66,1.24,"N",NA,"nrt",128983,181484.406201852,9906578.73838451,"2026-08"
-0.84837,114.13779,312.2,0.43,0.46,2026-08-25,"1737","SNPP","SNPP","n","2.0NRT",291.63,1.24,"N",NA,"nrt",128984,181408.99717619,9906111.65849362,"2026-08"
-0.84898,114.14168,304.43,0.43,0.46,2026-08-25,"1737","SNPP","SNPP","n","2.0NRT",291.58,1.42,"N",NA,"nrt",128985,181842.402850034,9906044.47108588,"2026-08"
-0.95494,114.017,321.9,0.44,0.46,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.7,1.77,"N",NA,"nrt",129066,167961.614279767,9894306.18741297,"2026-08"
-0.95797,114.01806,315.36,0.44,0.46,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.43,2.6,"N",NA,"nrt",129067,168080.002036701,9893970.9260869,"2026-08"
-0.98277,114.17004,312.2,0.43,0.46,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.83,1.07,"N",NA,"nrt",129068,185013.431959802,9891240.77483723,"2026-08"
-1.02694,114.23004,311.58,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.31,1.41,"N",NA,"nrt",129069,191701.129976534,9886358.50828731,"2026-08"
-1.25147,114.33734,325.86,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.76,2.14,"N",NA,"nrt",129089,203675.51207091,9861524.27848784,"2026-08"
-1.23356,114.01151,304.49,0.43,0.46,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.64,0.77,"N",NA,"nrt",129094,167380.709475473,9863467.46995436,"2026-08"
-1.25182,114.0445,307.39,0.43,0.46,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.12,0.74,"N",NA,"nrt",129096,171058.060150304,9861450.58570373,"2026-08"
-1.25605,114.04382,303.38,0.43,0.46,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.5,0.74,"N",NA,"nrt",129098,170982.838833912,9860982.32929867,"2026-08"
-1.2929,114.24992,304.35,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.17,0.96,"N",NA,"nrt",129100,193944.125767569,9856929.6337057,"2026-08"
-1.30182,114.25227,312.69,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.31,1.6,"N",NA,"nrt",129102,194206.931310193,9855942.84284319,"2026-08"
-1.31985,114.25006,312.69,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.14,1.42,"N",NA,"nrt",129109,193962.984209931,9853947.3964981,"2026-08"
-1.3294,114.25626,305.13,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.9,0.63,"N",NA,"nrt",129112,194654.675842664,9852891.37366885,"2026-08"
-1.36068,114.42225,305.24,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.24,0.76,"N",NA,"nrt",129113,213143.974497097,9849450.38387449,"2026-08"
-1.36214,114.27404,305.46,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.34,0.85,"N",NA,"nrt",129117,196638.935180093,9849270.67184668,"2026-08"
-1.36515,114.29274,309.34,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.86,1.45,"N",NA,"nrt",129118,198721.921334968,9848939.94980173,"2026-08"
-1.36449,114.26215,331.59,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.48,3.32,"N",NA,"nrt",129119,195315.029710614,9849009.12419318,"2026-08"
-1.34983,114.14414,322.15,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.58,1.95,"N",NA,"nrt",129120,182169.506578147,9850616.23960029,"2026-08"
-1.36865,114.26149,340.38,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.63,2.9,"N",NA,"nrt",129121,195242.049664044,9848548.7042083,"2026-08"
-1.33689,114.06351,309.77,0.43,0.46,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.83,2.32,"N",NA,"nrt",129122,173186.620451099,9852037.69383468,"2026-08"
-1.3492,114.14026,314.69,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.58,2.57,"N",NA,"nrt",129123,181737.256213029,9850685.4530194,"2026-08"
-1.36925,114.26523,310.04,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.04,2.16,"N",NA,"nrt",129124,195658.653547876,9848482.78532086,"2026-08"
-1.36985,114.26897,319.21,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.68,2.16,"N",NA,"nrt",129125,196075.255950815,9848416.86619682,"2026-08"
-1.42653,114.62253,303.08,0.39,0.44,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.58,0.34,"N",NA,"nrt",129126,235452.213222008,9842188.54578367,"2026-08"
-1.38175,114.31675,323.97,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.04,2.54,"N",NA,"nrt",129127,201397.917898755,9847106.11426844,"2026-08"
-1.3728,114.26081,305.48,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.68,2.9,"N",NA,"nrt",129130,195166.84273714,9848089.38770567,"2026-08"
-1.38054,114.28256,311.9,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.17,1.06,"N",NA,"nrt",129132,197590.120940002,9847235.67722921,"2026-08"
-1.38409,114.27815,304.13,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.92,1.06,"N",NA,"nrt",129134,197099.434100855,9846842.28553307,"2026-08"
-1.39003,114.28867,327.15,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.09,3.98,"N",NA,"nrt",129135,198271.784928647,9846186.33609132,"2026-08"
-1.38706,114.27002,315.49,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.15,1.41,"N",NA,"nrt",129137,196194.379542931,9846512.59299286,"2026-08"
-1.39062,114.2924,310.43,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.46,1.92,"N",NA,"nrt",129138,198687.261098923,9846121.52657889,"2026-08"
-1.52037,114.4048,326.03,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.64,2.1,"N",NA,"nrt",129163,211220.912712963,9831779.42332437,"2026-08"
-1.51978,114.40115,312.9,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",291.96,2.1,"N",NA,"nrt",129164,210814.402863953,9831844.21488741,"2026-08"
-1.52095,114.40847,308.14,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.79,1.31,"N",NA,"nrt",129165,211629.646871978,9831715.74057163,"2026-08"
-1.52448,114.40415,322.87,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.72,3.13,"N",NA,"nrt",129166,211149.082399369,9831324.58543666,"2026-08"
-1.52505,114.40781,317.48,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.66,2.43,"N",NA,"nrt",129167,211556.701383408,9831262.00920388,"2026-08"
-1.54617,114.40816,307.22,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.4,1.39,"N",NA,"nrt",129174,211598.508777369,9828925.24157635,"2026-08"
-1.5497,114.40386,367,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","h","2.0NRT",297.04,7.99,"N",NA,"nrt",129176,211120.184677983,9828534.0793506,"2026-08"
-1.55028,114.40751,323.9,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.43,7.99,"N",NA,"nrt",129177,211526.688084377,9828470.40345499,"2026-08"
-1.55381,114.40321,335.4,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.21,7.99,"N",NA,"nrt",129178,211048.366053952,9828079.23931325,"2026-08"
-1.55609,114.41776,310.23,0.4,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.84,1.01,"N",NA,"nrt",129181,212668.797241991,9827828.95830162,"2026-08"
-1.5483,114.40345,342.09,0.4,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.69,6.4,"N",NA,"nrt",129182,211074.341511604,9828688.92644095,"2026-08"
-1.54889,114.40708,338.68,0.4,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.31,6.4,"N",NA,"nrt",129183,211478.619630587,9828624.14098118,"2026-08"
-1.5524,114.4028,354.78,0.4,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",294.67,6.4,"N",NA,"nrt",129184,211002.521041168,9828235.19277724,"2026-08"
-1.553,114.40643,335.31,0.4,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.47,6.4,"N",NA,"nrt",129185,211406.800178196,9828169.30226784,"2026-08"
-1.55889,114.41666,307.61,0.4,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.68,1.37,"N",NA,"nrt",129187,212546.694463746,9827519.00533742,"2026-08"
-1.57293,114.39952,316.84,0.4,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.87,1.53,"N",NA,"nrt",129192,210640.108110334,9825963.19334175,"2026-08"
-1.69233,114.57253,302.52,0.39,0.44,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.09,0.47,"N",NA,"nrt",129231,229919.182343178,9812777.09988394,"2026-08"
-1.78023,114.4487,303.59,0.4,0.44,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.1,0.67,"N",NA,"nrt",129255,216146.025863452,9803034.03106753,"2026-08"
-1.82732,114.55826,307.15,0.39,0.44,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.21,0.79,"N",NA,"nrt",129261,228350.092628621,9797840.88774196,"2026-08"
-1.88623,114.09962,335.88,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.9,4.6,"N",NA,"nrt",129285,177295.547716871,9791245.13572181,"2026-08"
-1.88562,114.09585,312.9,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.04,2.77,"N",NA,"nrt",129286,176875.61324226,9791311.946313,"2026-08"
-1.98131,114.45716,309.01,0.4,0.44,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.39,1.28,"N",NA,"nrt",129289,217120.322651326,9780787.70364687,"2026-08"
-1.98188,114.46073,304.87,0.4,0.44,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.2,0.84,"N",NA,"nrt",129290,217517.827535495,9780725.24833604,"2026-08"
-1.99057,114.463,309.05,0.4,0.44,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.31,1.75,"N",NA,"nrt",129291,217771.997108546,9779764.17157703,"2026-08"
-1.99039,114.4632,309.47,0.4,0.44,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.43,1.57,"N",NA,"nrt",129296,217794.230028554,9779784.12109104,"2026-08"
-1.96745,114.11806,308.35,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.78,1.85,"N",NA,"nrt",129309,179364.194493253,9782259.77767194,"2026-08"
-1.96807,114.1218,307.8,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.99,1.85,"N",NA,"nrt",129310,179780.765941047,9782191.88060579,"2026-08"
-1.97222,114.12114,324.21,0.42,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",294.1,1.85,"N",NA,"nrt",129311,179708.068409569,9781732.46639239,"2026-08"
-2.00259,114.15075,310.11,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.55,1.71,"N",NA,"nrt",129322,183010.918902563,9778377.13220344,"2026-08"
-2.01153,114.17987,305.07,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.12,2.19,"N",NA,"nrt",129323,186254.971349811,9777393.3883931,"2026-08"
-2.01212,114.18359,313.86,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",294.86,2.19,"N",NA,"nrt",129324,186669.276701395,9777328.81136185,"2026-08"
-2.01272,114.1873,305.57,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.44,1.28,"N",NA,"nrt",129325,187082.468953098,9777263.12522601,"2026-08"
-2.01507,114.17548,324.85,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.83,2.75,"N",NA,"nrt",129328,185766.856891367,9777000.78339213,"2026-08"
-2.01566,114.1792,326.08,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",295.37,2.19,"N",NA,"nrt",129329,186181.16329027,9776936.2084902,"2026-08"
-2.01626,114.18291,326.26,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",295.76,2.19,"N",NA,"nrt",129330,186594.356591306,9776870.52447205,"2026-08"
-2.01028,114.14568,314.81,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.73,2.6,"N",NA,"nrt",129331,182447.880627421,9777525.10263835,"2026-08"
-2.01148,114.15315,307.45,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.34,2.28,"N",NA,"nrt",129332,183279.861757316,9777393.7531767,"2026-08"
-2.01208,114.15688,312.03,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.88,1.72,"N",NA,"nrt",129333,183695.293162118,9777328.07668902,"2026-08"
-2.01745,114.19032,304.68,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.44,1.28,"N",NA,"nrt",129334,187419.623099547,9776740.25959809,"2026-08"
-2.01804,114.194,311.43,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",294.46,1.33,"N",NA,"nrt",129335,187829.4695124,9776675.67489412,"2026-08"
-2.01863,114.19769,309.87,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",294.75,1.33,"N",NA,"nrt",129336,188240.427766871,9776611.09159115,"2026-08"
-2.01861,114.17109,339.98,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.68,31.2,"N",NA,"nrt",129339,185278.743892113,9776608.17408039,"2026-08"
-2.01921,114.17481,357.41,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",305.42,31.2,"N",NA,"nrt",129340,185693.053264079,9776542.49464633,"2026-08"
-2.0198,114.17853,355.78,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",300.22,18.11,"N",NA,"nrt",129341,186107.359110006,9776477.92134847,"2026-08"
-2.0204,114.18224,322.73,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",295.02,18.11,"N",NA,"nrt",129342,186520.551863734,9776412.23892744,"2026-08"
-2.02158,114.18964,322.03,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",295.22,4.31,"N",NA,"nrt",129343,187344.701949562,9776283.08196126,"2026-08"
-2.02217,114.19331,342.94,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",298.94,7.49,"N",NA,"nrt",129344,187753.434417898,9776218.49690873,"2026-08"
-2.02276,114.19699,339.07,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",298.49,7.49,"N",NA,"nrt",129345,188163.278732632,9776153.91326373,"2026-08"
-2.02335,114.20068,324.3,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",296.24,4.05,"N",NA,"nrt",129346,188574.23488358,9776089.33101955,"2026-08"
-2.01563,114.15249,313.02,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.68,3.2,"N",NA,"nrt",129347,183207.176791311,9776934.35002796,"2026-08"
-2.01623,114.15622,310.63,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",292.75,1.34,"N",NA,"nrt",129348,183622.607644868,9776868.67516086,"2026-08"
-2.02099,114.18596,308.59,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.84,4.31,"N",NA,"nrt",129349,186934.854517005,9776347.66456792,"2026-08"
-2.02454,114.2081,305.41,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.37,0.89,"N",NA,"nrt",129350,189400.597946732,9775959.06599131,"2026-08"
-2.01918,114.14808,338.24,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",296.22,3.2,"N",NA,"nrt",129351,182716.834991445,9776540.61511408,"2026-08"
-2.01978,114.15182,325.37,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",294.6,3.2,"N",NA,"nrt",129352,183133.380366513,9776474.94435072,"2026-08"
-2.02275,114.17043,340.34,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",295.08,31.2,"N",NA,"nrt",129353,185206.056207542,9776149.88509151,"2026-08"
-2.02335,114.17414,348.05,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",309.61,31.2,"N",NA,"nrt",129354,185619.251605704,9776084.20532092,"2026-08"
-2.02394,114.17786,355.88,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",305.41,18.11,"N",NA,"nrt",129355,186033.556896658,9776019.63362781,"2026-08"
-2.02454,114.18157,356.23,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",304.88,18.11,"N",NA,"nrt",129356,186446.749101089,9775953.95280456,"2026-08"
-2.02513,114.18527,332.72,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",296.78,4.31,"N",NA,"nrt",129357,186858.824381114,9775889.37617712,"2026-08"
-2.02572,114.18897,341.14,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",296.96,4.31,"N",NA,"nrt",129358,187270.898081203,9775824.79902098,"2026-08"
-2.02631,114.19264,356.27,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",300.48,7.49,"N",NA,"nrt",129359,187679.630001921,9775760.2155438,"2026-08"
-2.0269,114.19633,329.4,0.41,0.45,2026-08-25,"1739","SNPP","SNPP","n","2.0NRT",293.93,7.49,"N",NA,"nrt",129360,188090.58716238,9775695.63540528,"2026-08"
