latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.55464,106.09029,338.11,0.5,0.41,2026-01-07,0642,SNPP,SNPP,n,2,286.54,11.43,D,0
-2.55088,106.08973,327.51,0.5,0.41,2026-01-07,0642,SNPP,SNPP,n,2,285.83,3.37,D,0
-2.84239,103.29575,329.29,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,286.47,1.81,D,0
-2.7149,103.90038,330.14,0.4,0.37,2026-01-07,0642,SNPP,SNPP,n,2,283.57,2.15,D,0
-2.68688,103.18166,336.13,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,287.89,2.87,D,0
-2.69958,103.05486,340.78,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,285.68,17.78,D,0
-2.70012,103.05137,335.17,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,291.26,23.17,D,0
-2.91497,101.46989,343.54,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,292.6,5.4,D,0
-2.63662,103.24931,330.35,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,287.09,4.87,D,0
-2.63716,103.2458,335.26,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,288.58,4.87,D,0
-2.67591,102.94777,339.17,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,289.64,4.46,D,0
-2.61718,103.26435,340.29,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,290.24,6.57,D,0
-2.59816,103.25426,331.81,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,292.48,4,D,0
-2.59481,103.25375,337.7,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,293.1,4,D,0
-2.47177,103.28479,348.85,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,287.33,5.76,D,0
-2.51666,102.83752,337.45,0.39,0.36,2026-01-07,0642,SNPP,SNPP,n,2,290.5,10.83,D,0
-2.16837,102.15586,336.73,0.38,0.36,2026-01-07,0642,SNPP,SNPP,n,2,292.07,3.32,D,0
-1.93694,100.96156,333.05,0.4,0.37,2026-01-07,0642,SNPP,SNPP,n,2,293.36,1.96,D,0
-0.26397,109.50056,332.39,0.59,0.53,2026-01-07,0642,SNPP,SNPP,n,2,290.8,4.54,D,0
-0.2166,109.23572,329.55,0.57,0.52,2026-01-07,0642,SNPP,SNPP,n,2,291.94,4.59,D,0
-0.21732,109.23276,331.83,0.57,0.52,2026-01-07,0642,SNPP,SNPP,n,2,291.77,4.18,D,0
-1.22363,100.44044,342.25,0.4,0.37,2026-01-07,0643,SNPP,SNPP,n,2,294.39,15.11,D,0
0.80242,109.16681,338.97,0.58,0.52,2026-01-07,0643,SNPP,SNPP,n,2,286.55,7.06,D,0
0.28094,99.2521,347.43,0.43,0.38,2026-01-07,0643,SNPP,SNPP,n,2,291.44,7.95,D,0
1.40551,97.51139,332.93,0.51,0.41,2026-01-07,0643,SNPP,SNPP,n,2,290.2,4.48,D,0
-1.81537,136.74992,319.08,0.39,0.44,2026-01-07,1602,SNPP,SNPP,n,2,260.6,2.29,N,2
-1.81939,136.74907,301.71,0.39,0.44,2026-01-07,1602,SNPP,SNPP,n,2,261.51,1.72,N,2
-2.57499,121.38486,302.87,0.4,0.44,2026-01-07,1743,SNPP,SNPP,n,2,275.22,1.31,N,2
-2.57733,121.38141,326.28,0.4,0.44,2026-01-07,1743,SNPP,SNPP,n,2,276.8,2.19,N,2
-2.57789,121.38512,302.75,0.4,0.44,2026-01-07,1743,SNPP,SNPP,n,2,275.27,2.19,N,2
-2.82309,122.1537,296.1,0.45,0.47,2026-01-07,1743,SNPP,SNPP,n,2,265.93,0.4,N,2
-2.86316,122.15524,301.56,0.45,0.47,2026-01-07,1743,SNPP,SNPP,n,2,271.67,1.01,N,2
-2.86381,122.15949,296.94,0.45,0.47,2026-01-07,1743,SNPP,SNPP,n,2,271.16,0.7,N,0
-2.86748,122.15452,301.6,0.45,0.47,2026-01-07,1743,SNPP,SNPP,n,2,270.05,1.01,N,2
-3.84336,115.25618,307.88,0.39,0.36,2026-01-07,1744,SNPP,SNPP,n,2,284.94,1.1,N,0
-5.9931,105.99587,302.19,0.38,0.59,2026-01-07,1745,SNPP,SNPP,n,2,279.66,0.7,N,0
-6.00155,105.97983,303.04,0.38,0.59,2026-01-07,1745,SNPP,SNPP,n,2,279.67,1.19,N,2
-6.00761,105.98236,311.9,0.38,0.59,2026-01-07,1745,SNPP,SNPP,n,2,280.1,2.36,N,2
-6.00232,105.9798,304.96,0.38,0.59,2026-01-07,1745,SNPP,SNPP,n,2,279.98,1.82,N,2
-6.0084,105.98235,312.14,0.38,0.59,2026-01-07,1745,SNPP,SNPP,n,2,278.3,3.38,N,2
-7.54314,110.44,319.7,0.56,0.43,2026-01-07,1745,SNPP,SNPP,n,2,280.26,4.6,N,1
-7.5415,110.43816,303.35,0.56,0.43,2026-01-07,1745,SNPP,SNPP,n,2,277.31,0.88,N,1
-7.54535,110.43697,297.53,0.56,0.43,2026-01-07,1745,SNPP,SNPP,n,2,276.5,1.09,N,1
-7.54648,110.44352,297.05,0.56,0.43,2026-01-07,1745,SNPP,SNPP,n,2,276.08,0.9,N,1
-8.11138,112.92318,329.26,0.42,0.37,2026-01-07,1745,SNPP,SNPP,n,2,283.69,5.87,N,1
-8.11477,112.92233,329.78,0.42,0.37,2026-01-07,1745,SNPP,SNPP,n,2,280.7,8.24,N,1
-8.11536,112.9259,333.04,0.42,0.37,2026-01-07,1745,SNPP,SNPP,n,2,285.97,8.24,N,1
-8.11986,112.93179,305.11,0.42,0.37,2026-01-07,1745,SNPP,SNPP,n,2,277.73,1.88,N,1
-8.1204,112.93508,296.27,0.42,0.37,2026-01-07,1745,SNPP,SNPP,n,2,279.07,0.51,N,1
-7.69538,108.99673,310.68,0.45,0.47,2026-01-07,1745,SNPP,SNPP,n,2,291.69,1.94,N,2
-7.70402,108.99521,306.83,0.45,0.47,2026-01-07,1745,SNPP,SNPP,n,2,290.83,4.04,N,2
-7.70372,108.99602,347.9,0.39,0.36,2026-01-08,0622,SNPP,SNPP,n,2,301.61,8.35,D,2
-7.69649,108.9985,331.84,0.39,0.36,2026-01-08,0622,SNPP,SNPP,n,2,301.27,6.34,D,2
-7.05562,111.29697,330.05,0.47,0.39,2026-01-08,0622,SNPP,SNPP,n,2,296.97,2.76,D,0
2.42116,99.55564,337.37,0.48,0.48,2026-01-08,0625,SNPP,SNPP,n,2,288.59,5.29,D,0
2.59587,99.38677,339.74,0.49,0.49,2026-01-08,0625,SNPP,SNPP,n,2,287.96,6.09,D,0
2.78056,125.40865,301.62,0.47,0.4,2026-01-08,1722,SNPP,SNPP,n,2,274.63,0.61,N,1
0.51195,127.89336,299.81,0.47,0.48,2026-01-08,1723,SNPP,SNPP,n,2,274.31,0.9,N,2
0.48847,127.98561,304.13,0.48,0.48,2026-01-08,1723,SNPP,SNPP,n,2,276.55,2.28,N,2
0.48402,127.98507,300.92,0.48,0.48,2026-01-08,1723,SNPP,SNPP,n,2,276.85,1.83,N,2
0.48334,127.98944,318.58,0.48,0.48,2026-01-08,1723,SNPP,SNPP,n,2,279.38,2.62,N,2
0.48267,127.99368,306.04,0.48,0.48,2026-01-08,1723,SNPP,SNPP,n,2,278.04,2.62,N,2
-1.45681,127.43461,303.72,0.47,0.48,2026-01-08,1724,SNPP,SNPP,n,2,280.43,2.03,N,2
-1.4574,127.4385,316.77,0.47,0.48,2026-01-08,1724,SNPP,SNPP,n,2,280.25,1.69,N,2
-1.38124,122.48112,330.62,0.4,0.37,2026-01-08,1724,SNPP,SNPP,n,2,292.34,2.66,N,2
-2.57491,121.38443,341.07,0.39,0.36,2026-01-08,1724,SNPP,SNPP,n,2,285.31,12.26,N,2
-2.57437,121.38096,312.42,0.39,0.36,2026-01-08,1724,SNPP,SNPP,n,2,282.3,4.5,N,2
-2.57824,121.38391,344.17,0.39,0.36,2026-01-08,1724,SNPP,SNPP,n,2,284.09,12.26,N,2
-2.57769,121.38046,319.93,0.39,0.36,2026-01-08,1724,SNPP,SNPP,n,2,282.4,4.5,N,2
-2.82263,122.14247,308.57,0.4,0.37,2026-01-08,1724,SNPP,SNPP,n,2,287.29,1.55,N,0
-2.82431,122.15319,316.49,0.4,0.37,2026-01-08,1724,SNPP,SNPP,n,2,286.84,2.04,N,2
-2.59801,120.56765,297.61,0.39,0.36,2026-01-08,1724,SNPP,SNPP,n,2,277.45,0.35,N,0
-3.87183,122.39968,297.4,0.41,0.37,2026-01-08,1724,SNPP,SNPP,n,2,267.76,0.58,N,2
-3.87241,122.40334,303.98,0.41,0.37,2026-01-08,1724,SNPP,SNPP,n,2,267.24,0.82,N,2
-3.87298,122.40701,295.65,0.41,0.37,2026-01-08,1724,SNPP,SNPP,n,2,266.93,0.82,N,2
-3.8295,120.05321,309.3,0.39,0.36,2026-01-08,1725,SNPP,SNPP,n,2,282.57,0.62,N,0
-4.49863,121.89964,295.79,0.4,0.37,2026-01-08,1725,SNPP,SNPP,n,2,267.89,0.36,N,0
-8.11495,112.92359,324.28,0.51,0.49,2026-01-08,1726,SNPP,SNPP,n,2,264.03,2.24,N,1
-8.27445,123.50574,324.57,0.5,0.41,2026-01-08,1726,SNPP,SNPP,n,2,242.13,6.87,N,1
-8.10988,112.92132,297.5,0.51,0.49,2026-01-08,1726,SNPP,SNPP,n,2,260.99,1.95,N,1
-8.11059,112.92532,304.67,0.51,0.49,2026-01-08,1726,SNPP,SNPP,n,2,262.16,1.82,N,1
-8.11412,112.91894,299.33,0.51,0.49,2026-01-08,1726,SNPP,SNPP,n,2,260.72,1.99,N,1
-1.56559,127.42904,334.52,0.39,0.6,2026-01-09,0423,SNPP,SNPP,n,2,294.12,4.92,D,2
-1.56011,127.42796,337.72,0.39,0.6,2026-01-09,0423,SNPP,SNPP,n,2,293.72,5.35,D,2
-1.45704,127.43772,367,0.39,0.59,2026-01-09,0423,SNPP,SNPP,h,2,294.13,14.99,D,2
1.49515,127.63054,351.15,0.34,0.56,2026-01-09,0424,SNPP,SNPP,n,2,295.92,6.69,D,1
-8.27147,123.52322,347.34,0.44,0.62,2026-01-09,0602,SNPP,SNPP,n,2,279.57,23.04,D,0
-8.27458,123.50679,327.04,0.44,0.62,2026-01-09,0602,SNPP,SNPP,n,2,279.41,18.2,D,1
-8.27352,123.51243,357.02,0.44,0.62,2026-01-09,0602,SNPP,SNPP,l,2,289.71,18.2,D,1
-8.27146,123.52252,353.9,0.44,0.62,2026-01-09,0602,SNPP,SNPP,n,2,280.67,28.09,D,0
-8.2734,123.51177,356.32,0.44,0.62,2026-01-09,0602,SNPP,SNPP,n,2,291.06,21.1,D,1
-8.2744,123.50626,327.8,0.44,0.62,2026-01-09,0602,SNPP,SNPP,n,2,280.21,21.1,D,1
-3.76222,115.43443,330.02,0.47,0.4,2026-01-09,0604,SNPP,SNPP,n,2,291.97,5.15,D,0
4.80876,95.52783,326.72,0.47,0.64,2026-01-09,0747,SNPP,SNPP,n,2,281.07,2.62,D,0
2.78225,125.40663,306.24,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,288.79,1.13,N,1
2.77547,125.40561,312.56,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,289.06,0.72,N,1
1.49488,127.63437,337.26,0.39,0.36,2026-01-09,1704,SNPP,SNPP,n,2,299.33,5.5,N,1
1.49544,127.63087,307.91,0.39,0.36,2026-01-09,1704,SNPP,SNPP,n,2,283.76,6.04,N,1
1.49154,127.63384,302.59,0.39,0.36,2026-01-09,1704,SNPP,SNPP,n,2,281.89,5.5,N,1
2.27274,117.83568,299.89,0.36,0.57,2026-01-09,1704,SNPP,SNPP,n,2,280.6,1.08,N,0
2.27225,117.83894,319.42,0.36,0.57,2026-01-09,1704,SNPP,SNPP,n,2,280.46,1.08,N,0
0.51037,127.89435,313.1,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,288.44,1.83,N,2
0.50981,127.89794,311.7,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,289.12,1.47,N,2
0.49273,127.98391,324.03,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,286.2,1.77,N,2
0.48932,127.98343,312.68,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,287.44,1.77,N,2
0.48477,127.99022,326.06,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,293.27,2.53,N,2
0.48248,128.00464,321.88,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,292.84,2.92,N,2
0.48708,127.97564,313.02,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,290.94,1.58,N,2
0.48592,127.98294,304.19,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,288.24,1.42,N,2
0.48534,127.9866,315.01,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,290,1.42,N,2
0.4842,127.99383,319.04,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,291.42,2.53,N,2
0.48363,127.99743,308.81,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,289.46,1.49,N,2
0.48305,128.00104,315.76,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,291.25,1.49,N,2
0.48137,127.98972,316.22,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,290.66,2.53,N,2
0.48022,127.99694,310.9,0.4,0.37,2026-01-09,1704,SNPP,SNPP,n,2,290.51,1.49,N,2
-1.45722,127.43745,323.67,0.4,0.37,2026-01-09,1705,SNPP,SNPP,n,2,280.56,2.84,N,2
-1.55986,127.42558,307.66,0.4,0.37,2026-01-09,1705,SNPP,SNPP,n,2,284.13,1.06,N,2
-1.56325,127.42505,308.64,0.4,0.37,2026-01-09,1705,SNPP,SNPP,n,2,283.3,1.46,N,2
-1.56381,127.4286,318.97,0.4,0.37,2026-01-09,1705,SNPP,SNPP,n,2,284.73,1.46,N,2
-1.5672,127.42809,312.7,0.4,0.37,2026-01-09,1705,SNPP,SNPP,n,2,284.84,1.46,N,2
-1.57114,127.4311,301.43,0.4,0.37,2026-01-09,1705,SNPP,SNPP,n,2,282.8,0.56,N,2
-1.38248,122.4803,316.17,0.48,0.4,2026-01-09,1705,SNPP,SNPP,n,2,292.26,1.99,N,2
-3.40166,126.05763,301.89,0.39,0.36,2026-01-09,1705,SNPP,SNPP,n,2,285.21,0.43,N,0
-3.40499,126.0571,305.36,0.39,0.36,2026-01-09,1705,SNPP,SNPP,n,2,285.01,0.5,N,0
-3.9013,122.41988,295.12,0.46,0.39,2026-01-09,1706,SNPP,SNPP,n,2,269.98,0.99,N,2
-7.84414,112.25126,326.85,0.42,0.45,2026-01-10,0544,SNPP,SNPP,n,2,291.59,1.53,D,0
-7.8447,112.2474,328.17,0.42,0.45,2026-01-10,0544,SNPP,SNPP,n,2,291.44,1.53,D,0
-5.2243,122.36861,330.51,0.4,0.44,2026-01-10,0544,SNPP,SNPP,n,2,286.64,3.4,D,0
-4.64602,121.75505,336.34,0.56,0.43,2026-01-10,0544,SNPP,SNPP,n,2,286.91,10.65,D,0
-4.64894,121.68629,329.81,0.56,0.43,2026-01-10,0544,SNPP,SNPP,n,2,283.09,3.66,D,0
-3.52313,126.92771,325.76,0.43,0.62,2026-01-10,0544,SNPP,SNPP,n,2,279.36,1.91,D,0
-3.59958,126.25011,337.3,0.39,0.59,2026-01-10,0544,SNPP,SNPP,n,2,286.04,3.39,D,0
-4.17679,122.25231,329.04,0.41,0.45,2026-01-10,0544,SNPP,SNPP,n,2,281.72,6.88,D,0
-4.17265,122.25172,345.88,0.41,0.45,2026-01-10,0544,SNPP,SNPP,n,2,280.8,6.88,D,0
-4.01016,121.91392,340.87,0.39,0.44,2026-01-10,0544,SNPP,SNPP,n,2,295.95,11.26,D,0
-4.01074,121.91022,335.14,0.39,0.44,2026-01-10,0544,SNPP,SNPP,n,2,294.57,11.26,D,0
-3.88981,120.25145,334.85,0.47,0.4,2026-01-10,0545,SNPP,SNPP,n,2,293.04,4.51,D,0
-2.95585,121.59981,330,0.39,0.44,2026-01-10,0545,SNPP,SNPP,n,2,295.95,2.31,D,0
-3.04193,121.05157,341.58,0.54,0.42,2026-01-10,0545,SNPP,SNPP,n,2,296.83,10.05,D,0
-2.97506,121.3741,342.44,0.56,0.43,2026-01-10,0545,SNPP,SNPP,n,2,297.53,14.13,D,0
-2.97106,121.37369,343.48,0.56,0.43,2026-01-10,0545,SNPP,SNPP,n,2,293.73,14.61,D,0
-2.83105,122.17372,330.45,0.42,0.45,2026-01-10,0545,SNPP,SNPP,n,2,298.06,4.66,D,2
-2.70875,121.96072,339.87,0.41,0.45,2026-01-10,0545,SNPP,SNPP,n,2,294.25,5.71,D,0
-2.64089,121.73174,336.39,0.4,0.44,2026-01-10,0545,SNPP,SNPP,n,2,302.74,8.9,D,0
-2.63679,121.73126,354.75,0.4,0.44,2026-01-10,0545,SNPP,SNPP,n,2,302.37,8.9,D,0
-2.63734,121.72774,336.56,0.4,0.44,2026-01-10,0545,SNPP,SNPP,n,2,299.86,8.9,D,0
-2.63787,121.72428,346.52,0.4,0.44,2026-01-10,0545,SNPP,SNPP,n,2,298.99,5.68,D,0
-2.63057,121.53208,347.41,0.39,0.44,2026-01-10,0545,SNPP,SNPP,n,2,297.71,8.21,D,0
-2.58324,121.64753,335.93,0.39,0.44,2026-01-10,0545,SNPP,SNPP,n,2,298.07,3.61,D,0
-2.52038,121.57141,330.5,0.39,0.44,2026-01-10,0545,SNPP,SNPP,n,2,296.68,3.42,D,0
-2.52449,121.01161,334.71,0.54,0.42,2026-01-10,0545,SNPP,SNPP,n,2,295.73,7.18,D,0
-2.4526,121.01065,332.95,0.54,0.42,2026-01-10,0545,SNPP,SNPP,n,2,293.34,7.21,D,0
-2.25173,121.64159,330.37,0.4,0.44,2026-01-10,0545,SNPP,SNPP,n,2,294.93,1.41,D,0
-2.20941,121.43911,339.82,0.39,0.44,2026-01-10,0545,SNPP,SNPP,n,2,297.76,3.47,D,0
-2.15489,121.25391,330.34,0.57,0.43,2026-01-10,0545,SNPP,SNPP,n,2,297.31,3.73,D,0
-2.16422,120.72851,332.58,0.53,0.42,2026-01-10,0545,SNPP,SNPP,n,2,296.46,3.23,D,0
-2.01303,121.42093,340.85,0.39,0.44,2026-01-10,0545,SNPP,SNPP,n,2,298.43,4.28,D,2
-1.6551,121.27026,344.83,0.39,0.44,2026-01-10,0545,SNPP,SNPP,n,2,298.25,8.95,D,0
-1.38076,122.48186,329.14,0.47,0.47,2026-01-10,0545,SNPP,SNPP,n,2,289.09,3.79,D,2
-1.39362,122.37258,332.5,0.46,0.47,2026-01-10,0545,SNPP,SNPP,n,2,291.44,2.44,D,0
-1.49123,121.20165,334.47,0.38,0.44,2026-01-10,0545,SNPP,SNPP,n,2,286.98,3.62,D,0
-1.50113,120.65085,329.72,0.53,0.42,2026-01-10,0545,SNPP,SNPP,n,2,284.24,3.02,D,0
-1.30709,121.80125,340.27,0.42,0.45,2026-01-10,0545,SNPP,SNPP,n,2,279.15,4.26,D,0
-1.25261,121.21613,330.03,0.39,0.44,2026-01-10,0545,SNPP,SNPP,n,2,278.29,2.16,D,0
-0.79556,123.13774,337.14,0.53,0.5,2026-01-10,0545,SNPP,SNPP,n,2,295.27,7.48,D,0
-1.00835,121.50509,336.59,0.41,0.45,2026-01-10,0545,SNPP,SNPP,n,2,276.57,2.84,D,0
-1.90253,113.49143,325.75,0.45,0.39,2026-01-10,0545,SNPP,SNPP,n,2,291.2,2.63,D,0
-1.90646,113.24345,332.23,0.46,0.39,2026-01-10,0545,SNPP,SNPP,n,2,289.45,1.52,D,0
-0.91455,114.6728,339.34,0.4,0.37,2026-01-10,0546,SNPP,SNPP,n,2,287.73,4.92,D,0
-0.35075,116.2795,331.83,0.38,0.36,2026-01-10,0546,SNPP,SNPP,n,2,291.85,2.21,D,0
0.53571,121.06128,329.22,0.4,0.44,2026-01-10,0546,SNPP,SNPP,n,2,284.36,1.52,D,0
-0.08689,116.16761,331.26,0.38,0.36,2026-01-10,0546,SNPP,SNPP,n,2,292.79,2.55,D,0
0.25349,116.42865,340.65,0.39,0.36,2026-01-10,0546,SNPP,SNPP,n,2,290.98,3.76,D,0
1.05313,121.48516,337.2,0.44,0.46,2026-01-10,0546,SNPP,SNPP,n,2,286.13,3.57,D,0
0.53039,117.28499,343.4,0.4,0.37,2026-01-10,0546,SNPP,SNPP,n,2,286.71,4.21,D,0
0.68419,117.56131,330.25,0.41,0.37,2026-01-10,0546,SNPP,SNPP,n,2,291.02,4.14,D,2
0.65077,117.10905,338.25,0.4,0.37,2026-01-10,0546,SNPP,SNPP,n,2,293.46,16.28,D,0
0.71109,117.05271,329.21,0.4,0.37,2026-01-10,0546,SNPP,SNPP,n,2,290.76,1.87,D,0
2.22043,117.8709,340.12,0.43,0.38,2026-01-10,0546,SNPP,SNPP,n,2,297.83,5.62,D,0
2.27039,117.83974,338.63,0.43,0.38,2026-01-10,0546,SNPP,SNPP,n,2,299.06,4.97,D,0
2.27388,117.8392,338.91,0.43,0.38,2026-01-10,0546,SNPP,SNPP,n,2,299.34,6.92,D,0
2.32521,117.9902,331.23,0.43,0.38,2026-01-10,0546,SNPP,SNPP,n,2,294.07,2.38,D,0
4.59279,95.69203,328.02,0.46,0.47,2026-01-10,0728,SNPP,SNPP,n,2,290.57,1.84,D,0
4.59385,95.69337,327.12,0.46,0.47,2026-01-10,0728,SNPP,SNPP,n,2,290.01,2.84,D,0
1.5178,127.93713,303.55,0.48,0.4,2026-01-10,1645,SNPP,SNPP,n,2,272.78,0.97,N,2
1.51411,127.93658,307.71,0.48,0.4,2026-01-10,1645,SNPP,SNPP,n,2,273.37,0.97,N,0
0.5105,127.89511,304.48,0.47,0.4,2026-01-10,1645,SNPP,SNPP,n,2,275.91,1.6,N,2
0.48873,127.98647,307.17,0.47,0.39,2026-01-10,1645,SNPP,SNPP,n,2,282.11,1.59,N,2
0.4851,127.98583,307.55,0.47,0.39,2026-01-10,1645,SNPP,SNPP,n,2,282.03,1.85,N,2
0.48445,127.98998,315.46,0.47,0.39,2026-01-10,1645,SNPP,SNPP,n,2,281.78,1.85,N,2
0.48379,127.99421,303.05,0.46,0.39,2026-01-10,1645,SNPP,SNPP,n,2,275.77,0.65,N,2
0.48313,127.99844,299.88,0.46,0.39,2026-01-10,1645,SNPP,SNPP,n,2,274.5,0.65,N,2
0.48248,128.00261,311.97,0.46,0.39,2026-01-10,1645,SNPP,SNPP,n,2,276.72,1.27,N,2
0.48182,128.00685,302.18,0.46,0.39,2026-01-10,1645,SNPP,SNPP,n,2,277.94,1.27,N,2
-1.818,136.75053,320.39,0.46,0.47,2026-01-10,1646,SNPP,SNPP,n,2,275.55,3.21,N,2
-1.45633,127.43596,341.77,0.47,0.4,2026-01-10,1646,SNPP,SNPP,n,2,292.64,15.59,N,2
-1.46,127.43551,326.58,0.47,0.4,2026-01-10,1646,SNPP,SNPP,n,2,289.66,5.11,N,2
-1.55892,127.42599,325.17,0.47,0.4,2026-01-10,1646,SNPP,SNPP,n,2,292.23,3.56,N,2
-1.56258,127.42543,330.76,0.47,0.4,2026-01-10,1646,SNPP,SNPP,n,2,292.14,3.56,N,2
-1.56327,127.42979,307.6,0.47,0.4,2026-01-10,1646,SNPP,SNPP,n,2,290.52,3.56,N,2
-1.56623,127.42483,317.18,0.47,0.4,2026-01-10,1646,SNPP,SNPP,n,2,290.03,2.11,N,2
-1.56692,127.4292,317.95,0.47,0.4,2026-01-10,1646,SNPP,SNPP,n,2,292.82,2.11,N,2
-1.57058,127.42864,314.7,0.47,0.4,2026-01-10,1646,SNPP,SNPP,n,2,290.97,2.11,N,2
-4.94708,120.28896,315.46,0.4,0.6,2026-01-10,1647,SNPP,SNPP,n,2,270.64,1.69,N,0
2.24213,100.18913,301.65,0.45,0.47,2026-01-10,1827,SNPP,SNPP,n,2,288.01,0.57,N,0
1.67073,101.47383,313.25,0.55,0.43,2026-01-10,1827,SNPP,SNPP,n,2,291.23,3.68,N,2
0.9872,104.82092,304.12,0.39,0.36,2026-01-10,1827,SNPP,SNPP,n,2,284.04,0.56,N,0
1.69264,100.00108,302.39,0.46,0.47,2026-01-10,1827,SNPP,SNPP,n,2,289.46,0.54,N,0
0.44313,101.88966,304.69,0.51,0.41,2026-01-10,1827,SNPP,SNPP,n,2,290.04,1.13,N,2
0.44242,101.8942,305.14,0.51,0.41,2026-01-10,1827,SNPP,SNPP,n,2,290.98,1.13,N,2
-0.98681,103.33237,305.54,0.42,0.38,2026-01-10,1827,SNPP,SNPP,n,2,288.12,0.77,N,2
-1.17725,103.49115,304.43,0.41,0.37,2026-01-10,1827,SNPP,SNPP,n,2,287.58,1.2,N,0
-1.16736,103.33939,304.51,0.42,0.38,2026-01-10,1827,SNPP,SNPP,n,2,289.48,0.73,N,2
-1.17379,103.35768,308.85,0.42,0.38,2026-01-10,1827,SNPP,SNPP,n,2,286,0.8,N,2
-6.17812,106.61116,327.41,0.43,0.38,2026-01-10,1829,SNPP,SNPP,n,2,284.73,2.97,N,0
-6.23185,106.49697,302.69,0.42,0.38,2026-01-10,1829,SNPP,SNPP,n,2,284.54,0.47,N,0
-6.54719,108.09274,322.93,0.5,0.41,2026-01-10,1829,SNPP,SNPP,n,2,289.64,1.63,N,2
-7.24207,111.73317,301.05,0.58,0.52,2026-01-10,1829,SNPP,SNPP,n,2,282.03,1.04,N,2
-7.23971,111.73254,299.93,0.58,0.52,2026-01-10,1829,SNPP,SNPP,n,2,281.85,1.47,N,2
-2.65097,140.57245,341.03,0.46,0.47,2026-01-11,0345,SNPP,SNPP,n,2,294.16,7.12,D,0
-4.3072,122.14327,332.34,0.39,0.36,2026-01-11,0526,SNPP,SNPP,n,2,294.29,1.93,D,0
-4.31622,121.9285,330.2,0.38,0.36,2026-01-11,0526,SNPP,SNPP,n,2,293.51,2.12,D,0
-3.546,126.42988,331.23,0.38,0.43,2026-01-11,0526,SNPP,SNPP,n,2,279.93,2.06,D,0
-3.38082,126.93422,340.75,0.41,0.45,2026-01-11,0526,SNPP,SNPP,n,2,292.16,9.63,D,0
-3.90277,122.21875,350.77,0.39,0.36,2026-01-11,0526,SNPP,SNPP,n,2,281.39,26.57,D,0
-2.57687,121.38556,334.94,0.38,0.36,2026-01-11,0526,SNPP,SNPP,n,2,274.95,8.12,D,2
-2.57355,121.38506,330.14,0.38,0.36,2026-01-11,0526,SNPP,SNPP,n,2,276.98,3.15,D,2
-2.01985,124.34504,333.7,0.46,0.39,2026-01-11,0526,SNPP,SNPP,n,2,295.62,6.63,D,0
-1.48327,123.40372,332.34,0.43,0.38,2026-01-11,0526,SNPP,SNPP,n,2,295.93,2.35,D,0
-1.43081,123.44256,329.13,0.43,0.38,2026-01-11,0526,SNPP,SNPP,n,2,285.66,4.09,D,0
-1.59158,121.94748,342.09,0.39,0.36,2026-01-11,0526,SNPP,SNPP,n,2,281.12,7.21,D,0
-1.38119,122.48009,330.61,0.4,0.37,2026-01-11,0526,SNPP,SNPP,n,2,294.75,3.72,D,2
-1.32295,122.24393,334.7,0.4,0.37,2026-01-11,0526,SNPP,SNPP,n,2,301.41,3.11,D,0
-1.32459,122.23325,333.13,0.4,0.37,2026-01-11,0526,SNPP,SNPP,n,2,300.46,4.89,D,0
-1.32513,122.22968,331.87,0.4,0.37,2026-01-11,0526,SNPP,SNPP,n,2,300.63,4.89,D,0
-1.32262,121.20959,333.72,0.38,0.36,2026-01-11,0526,SNPP,SNPP,n,2,276.34,2.4,D,0
-2.19149,101.00352,342.71,0.4,0.44,2026-01-11,0707,SNPP,SNPP,n,2,300.02,6.69,D,0
